index,numSchool_3km,numHospital_1km,numStation_1km,numShopping_3km,numFacility_3km,cbd_route,facility_route,hospital_route,shopping_route,station_route,school_route
275,4.0,0.0,0.0,0.0,12.0,184003.6,1988.8,122935.6,120910.0,159330.1,703.8
276,5.0,0.0,0.0,1.0,10.0,149379.5,415.4,137186.9,136024.1,112763.9,1384.9
277,5.0,1.0,0.0,1.0,14.0,154717.3,1043.6,632.6,12828.5,129436.0,1483.5
278,5.0,0.0,0.0,1.0,14.0,152555.4,1058.4,140362.8,2001.2,127274.1,700.7
279,22.0,0.0,1.0,1.0,57.0,13004.6,549.2,15392.5,23169.1,2080.6,745.1
280,35.0,0.0,3.0,2.0,33.0,31549.1,1817.4,11017.4,12460.0,1522.4,2065.9
281,52.0,8.0,5.0,23.0,69.0,2112.4,1181.6,356.1,1392.9,1888.7,1076.3
282,54.0,0.0,5.0,6.0,84.0,7309.0,61.1,13107.6,1222.5,668.1,1002.4
283,44.0,0.0,4.0,4.0,70.0,16826.6,1138.2,14901.7,14056.3,1003.1,583.8
284,55.0,6.0,4.0,8.0,67.0,6511.9,768.6,826.8,502.6,909.1,1018.6
285,60.0,6.0,5.0,9.0,90.0,8697.5,124.5,451.8,1833.8,721.4,126.6
286,60.0,6.0,5.0,9.0,90.0,8697.5,124.5,451.8,1833.8,721.4,126.6
287,25.0,3.0,0.0,0.0,50.0,117530.1,385.9,1788.0,115666.2,122379.8,676.2
288,38.0,1.0,1.0,4.0,53.0,13451.3,580.6,2482.3,3338.0,2496.9,625.8
289,18.0,0.0,0.0,0.0,26.0,119226.4,733.3,120689.8,124706.0,117141.2,29.8
290,56.0,6.0,7.0,12.0,77.0,6087.2,438.9,909.4,224.0,686.0,832.7
291,33.0,0.0,2.0,3.0,40.0,27352.1,654.3,140777.3,16188.9,2345.2,698.6
292,33.0,1.0,2.0,2.0,60.0,21397.9,78.3,2414.8,13183.0,1487.8,1017.6
293,34.0,1.0,2.0,2.0,64.0,22581.0,772.0,2064.2,11720.9,1368.5,403.1
294,39.0,0.0,2.0,5.0,61.0,24782.0,441.4,12072.3,2202.9,2702.7,1021.0
295,3.0,0.0,0.0,0.0,7.0,238615.6,365.3794903346911,120833.4,126248.0,203202.2,2072.3
296,33.0,0.0,2.0,1.0,39.0,15971.6,451.4,129195.5,17498.2,492.9,359.8
297,23.0,1.0,0.0,2.0,55.0,121051.5,215.2,831.2,2337.5,121753.4,1103.8
298,60.0,14.0,8.0,26.0,80.0,1972.5,675.7,772.9,1550.9,1351.5,782.5
299,7.0,1.0,0.0,1.0,21.0,298547.3,1153.8,2340.3,2102.4,280655.6,1666.9
300,26.0,1.0,2.0,1.0,30.0,18460.8,611.1,2452.4,2702.8,1316.0,262.2
301,26.0,1.0,2.0,5.0,55.0,24368.1,960.2,2286.9,1826.7,1045.2,1362.5
302,9.0,1.0,0.0,0.0,14.0,359577.6,269.8,932.8,215217.5,327307.7,475.0
303,34.0,0.0,2.0,2.0,59.0,23460.7,1197.4,12875.7,1907.0,1404.7,607.3
304,22.0,0.0,1.0,1.0,27.0,33221.2,1015.3,128781.3,13143.5,1753.1,504.7
305,27.0,6.0,3.0,8.0,64.0,8957.2,312.8,2192.9,1621.4,863.9,2593.4
306,25.0,2.0,2.0,3.0,32.0,35892.3,1043.8,2614.4,2155.0,810.5,2060.9
307,62.0,1.0,4.0,3.0,87.0,5014.0,830.4,1463.8,836.2,407.1,520.8
308,59.0,2.0,4.0,2.0,89.0,6052.5,585.8,1529.4,1869.0,1626.0,492.8
309,11.0,0.0,0.0,2.0,30.0,20839.7,934.5,15556.3,3395.6,14847.5,3398.1
310,9.0,1.0,3.0,0.0,24.0,18730.8,737.4,1392.5,12476.5,1318.5,1698.7
311,62.0,1.0,4.0,3.0,86.0,6273.8,982.1,1446.2,1828.1,626.9,1314.0
312,53.0,1.0,3.0,2.0,87.0,7784.6,570.8,1892.6,3080.1,1866.1,505.2
313,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
314,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
315,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
316,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
317,59.0,1.0,5.0,3.0,85.0,5248.5,1061.2,725.4,1292.7,1208.2,649.2
318,47.0,0.0,4.0,4.0,73.0,13979.3,248.4,13494.4,1482.4,736.0,358.3
319,24.0,0.0,1.0,4.0,23.0,19091.8,832.2,18663.0,16162.4,1235.6,690.1
320,20.0,2.0,1.0,3.0,30.0,36791.2,407.6,2262.4,1501.5,870.9,709.4
321,45.0,0.0,4.0,4.0,78.0,9909.8,731.9,13081.5,2313.5,551.3,863.8
322,58.0,0.0,7.0,20.0,75.0,5416.6,1024.9,13219.9,16348.1,874.6,461.1
323,25.0,2.0,2.0,3.0,45.0,53044.8,951.5,1975.2,981.0,502.6,1058.3
324,47.0,0.0,4.0,4.0,73.0,13979.3,248.4,13494.4,1482.4,736.0,358.3
325,23.0,1.0,0.0,3.0,29.0,74369.6,1767.2,1305.2,131660.4,132111.6,242.1
326,5.0,0.0,1.0,0.0,9.0,74672.3,592.9,186454.5,127622.7,1085.7,1021.0
327,42.0,1.0,5.0,6.0,79.0,14560.4,310.9,1844.8,1819.2,633.6,928.6
328,42.0,1.0,5.0,6.0,79.0,14560.4,310.9,1844.8,1819.2,633.6,928.6
329,47.0,0.0,3.0,6.0,84.0,7475.2,664.1,12327.6,2194.1,1949.7,127.2
330,38.0,2.0,2.0,2.0,38.0,33811.9,751.4,1368.4,11312.9,643.6,1445.9
331,20.0,2.0,0.0,1.0,47.0,156328.7,1357.8,3210.6,121370.9,120915.3,1321.3
332,42.0,0.0,4.0,4.0,68.0,16956.1,745.0,13175.3,14185.8,704.0,500.3
333,11.0,2.0,0.0,0.0,20.0,183862.7,1536.9,1749.6,126335.0,159189.1,1275.5
334,43.0,4.0,3.0,6.0,54.0,7609.0,362.8,1445.7,1029.3,1973.3,430.7
335,49.0,7.0,4.0,7.0,61.0,7244.2,712.6,1272.4,1918.7,782.8,223.9
336,61.0,7.0,6.0,21.0,83.0,4207.2,212.7,1255.6,1094.0,1527.8,970.4
337,34.0,0.0,2.0,3.0,53.0,14824.0,985.9,14633.7,1988.5,1094.1,317.1
338,34.0,0.0,2.0,3.0,57.0,15278.2,571.9,169385.0,2075.6,846.1,315.9
339,8.0,1.0,3.0,0.0,27.0,17943.2,440.8,1140.3,15846.9,1066.2,1190.6
340,6.0,1.0,0.0,0.0,20.0,206065.1,1221.7,1830.6,142828.8,188173.4,1179.0
341,6.0,1.0,0.0,0.0,20.0,206090.7,874.4,1118.6,152480.2,188199.0,588.0
342,50.0,1.0,7.0,8.0,78.0,5031.6,935.3,3215.2,2366.2,1165.4,471.4
343,43.0,0.0,2.0,7.0,80.0,8397.1,573.1,13492.0,2552.0,2635.0,1400.4
344,28.0,3.0,0.0,0.0,56.0,117439.5,410.0,903.7,115575.6,121443.7,918.0
345,21.0,3.0,0.0,3.0,57.0,150996.6,605.4,1319.4,2274.2,121000.3,675.9
346,23.0,2.0,0.0,1.0,58.0,154188.3,280.7,1567.3,119230.5,118774.8,671.6
347,1.0,1.0,0.0,0.0,8.0,257602.8,189.3,408.1,181873.5,222189.4,337.1
348,28.0,0.0,2.0,3.0,53.0,36352.3,198.9,12423.4,817.0,788.3,1480.8
349,22.0,0.0,0.0,5.0,34.0,83769.1,301.9,128382.7,13234.8,51499.2,2297.8
350,14.0,0.0,0.0,0.0,30.0,111836.1,499.4,116460.8,117066.9,123004.8,777.0
351,65.0,0.0,6.0,2.0,77.0,4976.1,314.6,12377.9,2016.1,1998.9,633.5
352,52.0,1.0,4.0,3.0,81.0,8329.4,355.4,618.0,12649.2,1065.8,648.0
353,47.0,1.0,5.0,6.0,75.0,14308.6,227.0,2958.9,932.7,1050.4,1691.5
354,47.0,1.0,5.0,6.0,75.0,14308.6,227.0,2958.9,932.7,1050.4,1691.5
355,27.0,2.0,2.0,4.0,47.0,22519.6,641.9,1113.1,15286.2,1500.0,416.3
356,5.0,1.0,0.0,0.0,6.0,251497.4,134.9,883.8,125961.6,226823.9,465.8
357,52.0,1.0,3.0,4.0,71.0,7493.6,1158.5,1395.7,14283.4,1003.6,660.3
358,2.0,0.0,0.0,0.0,8.0,142782.0,21415.2528324731,185938.8,182505.7,111217.1,111000.1
359,3.0,0.0,3.0,0.0,7.0,81439.2,1362.4,137462.4,136455.4,141.0,784.5
360,28.0,0.0,2.0,4.0,23.0,18931.7,343.9,18503.0,12709.5,1075.5,184.6
361,25.0,3.0,2.0,3.0,38.0,34142.1,590.1,1658.2,1268.6,1746.3,990.9
362,24.0,3.0,2.0,3.0,38.0,34240.2,712.9,1565.2,1175.6,1653.3,1089.0
363,28.0,3.0,2.0,3.0,35.0,34307.0,1149.1,2001.4,1611.8,2089.5,1525.2
364,27.0,3.0,2.0,3.0,36.0,34469.0,941.7,1793.9,1404.4,1882.1,1317.8
365,30.0,4.0,0.0,2.0,42.0,33441.1,351.1,56.6,2506.8,12167.3,500.0
366,24.0,3.0,1.0,3.0,37.0,34152.3,626.3,1217.2,444.1,1580.2,379.5
367,19.0,0.0,0.0,3.0,43.0,26852.2,500.6,170005.3,2026.6,19022.2,1294.1
368,44.0,0.0,4.0,5.0,74.0,9636.6,1062.6,13724.0,2373.9,1520.1,1224.7
369,44.0,0.0,3.0,6.0,77.0,9119.2,1336.9,12290.9,2357.0,1211.7,846.2
370,49.0,1.0,5.0,5.0,72.0,8688.0,836.6,2811.7,1734.4,1168.7,938.4
371,35.0,0.0,2.0,3.0,51.0,13171.3,766.7,13233.7,5949.3,1833.7,392.3
372,34.0,7.0,4.0,9.0,64.0,7317.9,1254.9,669.6,923.5,590.0,1131.8
373,40.0,7.0,3.0,8.0,72.0,8647.8,415.5,837.7,2366.8,2246.8,433.9
374,26.0,2.0,2.0,3.0,46.0,53156.8,1323.4,2195.4,1353.0,874.6,1430.2
375,22.0,1.0,2.0,2.0,45.0,53025.7,624.9,2890.8,1063.9,1449.1,2248.3
376,59.0,5.0,4.0,4.0,82.0,7970.9,499.0,1495.4,1834.0,372.3,250.1
377,55.0,4.0,4.0,4.0,82.0,7351.0,469.1,762.3,12496.9,676.5,629.8
378,1.0,0.0,0.0,0.0,3.0,50727.5,15481.9,151791.7,136706.5,128966.3,19873.5
379,7.0,1.0,0.0,1.0,18.0,301195.8,691.3,2419.4,1459.6,283304.1,1144.4
380,7.0,1.0,0.0,1.0,19.0,301662.5,1398.7,2614.0,2963.0,283770.7,1826.6
381,7.0,1.0,0.0,1.0,19.0,301429.0,1165.3,2380.6,2729.6,283537.3,1832.1
382,18.0,0.0,0.0,3.0,49.0,154240.6,1684.7,109425.5,1354.5,124244.3,787.3
383,34.0,1.0,0.0,2.0,56.0,14581.9,2028.6,1227.5,13497.1,13593.0,133.3
384,27.0,7.0,6.0,7.0,57.0,8001.9,1413.3,1313.6,1131.0,728.2,1692.7
385,3.0,0.0,0.0,0.0,10.0,317318.9,344.2,175752.6,153355.1,258980.1,1466.1
386,27.0,1.0,0.0,4.0,30.0,75855.0,905.5,1886.1,2225.5,133597.0,198.3
387,0.0,0.0,0.0,0.0,0.0,209231.0,13227.9,127880.1,140838.5,184557.4,12432.2
388,3.0,1.0,0.0,0.0,14.0,184705.9,348.5,1928.8,141065.5,140445.6,1019.8
389,25.0,0.0,1.0,3.0,25.0,19668.6,938.0,13446.9,2108.8,2631.0,2407.0
390,26.0,0.0,1.0,5.0,33.0,32746.3,1108.6,14169.8,2987.2,3085.9,1035.0
391,14.0,2.0,0.0,1.0,13.0,541394.0,2053.0,3947.2,2258.0,505980.6,936.6
392,15.0,0.0,0.0,1.0,12.0,539750.5,1808.1,144232.0,624.9,504337.1,2120.2
393,5.0,0.0,0.0,1.0,13.0,150060.6,412.7,137868.0,136705.2,126144.6,1051.4
394,12.0,1.0,0.0,5.0,24.0,83624.3,378.2,1805.3,344.0,51354.4,689.3
395,52.0,7.0,7.0,25.0,74.0,3254.4,1283.5,835.1,13575.7,973.6,499.9
396,52.0,8.0,5.0,23.0,69.0,2112.4,1181.6,356.1,1392.9,1888.7,1076.3
397,50.0,8.0,7.0,25.0,73.0,3331.3,593.8,912.0,2747.5,3873.2,389.0
398,54.0,0.0,8.0,3.0,87.0,6227.2,955.7,15408.5,1006.5,535.4,984.7
399,60.0,2.0,8.0,3.0,74.0,7464.8,453.0,1207.2,2490.9,597.2,1149.1
400,45.0,0.0,4.0,3.0,69.0,15985.4,1321.7,13662.0,13906.0,550.7,240.6
401,45.0,0.0,4.0,3.0,69.0,16038.0,1374.3,13714.5,13958.5,403.9,213.3
402,8.0,1.0,0.0,0.0,14.0,363529.8,1337.8,2885.8,219169.7,331259.9,1722.9
403,39.0,0.0,0.0,4.0,61.0,12622.9,602.0,12503.2,1782.7,11599.2,334.5
404,26.0,7.0,5.0,6.0,51.0,7381.1,692.8,1132.1,909.9,1101.9,859.1
405,13.0,2.0,0.0,1.0,20.0,182283.4,1430.7,938.6,124755.8,157609.9,777.2
406,31.0,0.0,3.0,2.0,36.0,28503.6,655.1,21582.9,12702.5,504.9,297.5
407,33.0,1.0,3.0,2.0,58.0,22332.2,422.9,2933.1,2901.2,909.4,395.4
408,33.0,1.0,2.0,2.0,60.0,22633.2,577.8,2276.2,11861.2,698.4,696.4
409,41.0,2.0,2.0,6.0,48.0,7966.8,1143.2,1803.5,1450.9,2323.8,788.5
410,36.0,0.0,2.0,4.0,45.0,7983.2,473.9,12725.6,340.9,1725.4,629.7
411,47.0,4.0,4.0,6.0,60.0,9639.4,1995.9,1005.4,1942.0,336.3,879.7
412,54.0,5.0,6.0,9.0,76.0,8905.3,850.3,1354.0,2180.9,2054.0,884.5
413,29.0,0.0,1.0,2.0,30.0,17866.9,694.8,13991.0,13602.8,2373.7,39.9
414,47.0,1.0,3.0,5.0,70.0,9659.9,223.9,3745.2,2457.7,1822.9,460.9
415,54.0,0.0,4.0,6.0,77.0,7539.6,292.2,13410.3,1880.9,1138.7,507.2
416,21.0,0.0,0.0,4.0,38.0,19361.6,2419.5,15420.8,1917.6,14513.1,2578.1
417,12.0,1.0,0.0,0.0,17.0,86321.9,1611.2,2766.3,122798.3,122555.4,16446.8
418,0.0,0.0,0.0,0.0,3.0,36183.4,15004.1,161918.5,16105.6,14139.5,14159.6
419,28.0,7.0,4.0,7.0,62.0,9153.2,537.8,1003.6,2025.1,2568.4,953.8
420,13.0,1.0,0.0,4.0,11.0,313283.7,668.3,2298.0,2378.5,301610.5,895.5
421,28.0,3.0,1.0,3.0,44.0,33478.0,279.7,470.8,1862.4,2674.6,565.4
422,48.0,5.0,4.0,8.0,64.0,8691.9,1064.8,646.7,2254.5,1275.4,470.4
423,0.0,0.0,0.0,0.0,4.0,107521.0,2222.4,135085.0,11789.9,44320.2,12649.8
424,61.0,1.0,5.0,5.0,83.0,4616.2,1543.9,899.0,868.7,630.2,724.7
425,56.0,1.0,3.0,4.0,81.0,5777.3,393.3,2115.6,2817.3,1296.4,1084.4
426,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
427,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
428,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
429,56.0,1.0,3.0,4.0,81.0,5777.3,393.3,2115.6,2817.3,1296.4,1084.4
430,59.0,2.0,4.0,2.0,88.0,6594.1,560.2,2071.0,2410.6,1932.6,383.0
431,27.0,0.0,1.0,2.0,25.0,16362.7,265.3,14154.9,1954.9,2548.3,1411.7
432,40.0,0.0,5.0,5.0,70.0,16624.3,627.1,13763.1,1816.5,1603.6,976.1
433,60.0,5.0,3.0,10.0,83.0,10291.6,1097.5,309.6,1582.0,1652.5,944.6
434,55.0,5.0,3.0,4.0,72.0,12294.6,1385.9,2010.9,1717.8,1632.8,745.8
435,2.0,1.0,0.0,0.0,5.0,344270.3,503.7,480.4,132004.5,305460.7,756.1
436,24.0,3.0,2.0,3.0,36.0,36362.2,371.9,1758.1,1368.6,1255.7,1429.5
437,18.0,0.0,1.0,3.0,31.0,37139.3,755.7,120539.2,1766.0,1219.1,409.7
438,18.0,0.0,0.0,0.0,19.0,87859.3,928.2,160042.6,145150.0,145601.3,1006.1
439,8.0,1.0,0.0,0.0,15.0,308584.3,708.3,2010.9,133482.3,269774.8,1356.3
440,61.0,2.0,5.0,9.0,91.0,7555.7,412.1,1622.9,13616.5,1301.3,530.9
441,54.0,4.0,5.0,3.0,80.0,8898.3,918.8,1775.2,1345.5,625.2,400.8
442,36.0,1.0,3.0,3.0,38.0,35089.0,1591.0,2152.9,19604.6,1646.3,1023.7
443,61.0,1.0,5.0,5.0,83.0,4617.7,1545.4,900.5,870.2,631.7,726.2
444,59.0,1.0,5.0,3.0,85.0,5248.5,1061.2,725.4,1292.7,1208.2,649.2
445,22.0,0.0,1.0,3.0,53.0,11322.0,487.1,13385.2,14033.0,2001.9,2296.6
446,5.0,0.0,0.0,0.0,21.0,101858.3,524.5,174041.6,135070.5,134972.1,1117.5
447,29.0,6.0,2.0,8.0,69.0,9995.5,501.6,2204.8,812.1,945.6,899.7
448,31.0,0.0,2.0,5.0,70.0,10035.5,1044.5,11508.6,2768.0,2010.5,769.7
449,17.0,0.0,0.0,2.0,25.0,125157.6,810.5,119196.9,129352.3,117670.9,500.4
450,21.0,0.0,0.0,0.0,52.0,114669.3,528.0,116306.6,114340.5,112584.1,1681.5
451,20.0,3.0,1.0,3.0,20.0,45552.8,970.2,990.2,1163.7,997.0,1230.4
452,40.0,3.0,3.0,3.0,54.0,19462.7,463.8,1075.4,903.1,1633.7,1815.2
453,42.0,3.0,3.0,3.0,57.0,18989.3,562.2,425.7,1156.8,1887.4,1341.9
454,37.0,0.0,0.0,3.0,56.0,17599.9,1400.6,11586.8,3726.0,11667.3,413.4
455,25.0,0.0,1.0,3.0,23.0,16840.8,977.7,14633.1,13816.2,1195.2,2305.0
456,59.0,14.0,6.0,23.0,61.0,1353.4,1350.976481388641,1505.5,1038.1,1206.7,707.6
457,30.0,4.0,2.0,3.0,35.0,32947.0,1685.7,1620.7,2226.0,3469.4,864.1
458,28.0,4.0,2.0,3.0,42.0,33483.2,1120.2,1124.4,1660.4,2308.2,279.7
459,4.0,0.0,0.0,0.0,8.0,96907.2,299.4,120060.4,120584.0,117081.0,758.3
460,51.0,0.0,4.0,3.0,84.0,8134.0,1044.0,14051.9,1834.8,1313.1,765.1
461,58.0,16.0,9.0,24.0,71.0,1724.7,223.1,677.9,1303.1,1103.6,180.1
462,48.0,1.0,7.0,10.0,77.0,5693.7,1313.0,3877.3,2374.5,1406.6,1472.7
463,32.0,7.0,4.0,8.0,67.0,7786.9,99.8,854.8,1797.7,1531.7,350.9
464,32.0,7.0,4.0,8.0,67.0,7786.9,99.8,854.8,1797.7,1531.7,350.9
465,38.0,7.0,3.0,8.0,69.0,8348.2,404.7,540.5,1991.8,1871.8,286.4
466,46.0,3.0,5.0,6.0,90.0,11867.1,449.6,1701.2,1676.7,1556.7,1030.6
467,29.0,0.0,0.0,5.0,31.0,77333.3,849.1,149516.6,134624.0,135075.3,1371.9
468,7.0,1.0,0.0,1.0,19.0,298983.3,218.1,1215.4,1061.8,281091.6,542.1
469,29.0,1.0,5.0,5.0,63.0,9359.8,1707.9,2184.4,2390.3,1586.7,241.8
470,14.0,0.0,0.0,1.0,14.0,540595.0,2652.6,145076.4,660.0,505181.5,1505.4
471,14.0,0.0,0.0,1.0,13.0,539782.9,1840.4,144264.3,657.3,504369.4,2152.6
472,6.0,0.0,0.0,0.0,10.0,133762.7,1575.2,121746.1,113484.8,111822.5,2922.0
473,44.0,0.0,5.0,5.0,70.0,16117.9,280.1,14207.0,1825.2,371.3,1238.1
474,32.0,3.0,2.0,3.0,37.0,32337.6,1177.1,1472.2,13776.5,2270.0,1996.2
475,26.0,1.0,0.0,4.0,36.0,76628.7,988.4,2659.8,1172.6,44358.9,974.2
476,52.0,8.0,5.0,23.0,69.0,2112.4,1181.6,356.1,1392.9,1888.7,1076.3
477,55.0,6.0,4.0,8.0,67.0,6511.9,768.6,826.8,502.6,909.1,1018.6
478,37.0,0.0,2.0,2.0,45.0,13814.6,754.9,14008.3,13214.2,2090.9,856.1
479,20.0,0.0,1.0,2.0,16.0,22344.5,1921.7,134946.3,996.5,1292.5,1356.6
480,13.0,2.0,0.0,1.0,20.0,182597.0,1435.2,619.8,125069.4,157923.5,781.6
481,13.0,2.0,0.0,1.0,20.0,182597.0,1435.2,619.8,125069.4,157923.5,781.6
482,30.0,0.0,3.0,2.0,36.0,28494.6,1028.1,128798.9,12004.7,957.9,780.0
483,33.0,0.0,2.0,3.0,44.0,26528.8,1454.6,126833.0,2298.0,2117.3,485.5
484,32.0,1.0,2.0,2.0,62.0,23798.2,475.4,2169.0,11753.9,481.0,1157.7
485,44.0,4.0,3.0,6.0,57.0,7705.1,458.9,1541.8,1090.1,2034.1,526.8
486,48.0,7.0,3.0,7.0,62.0,7148.1,1327.4,1529.8,1683.9,1040.2,589.0
487,46.0,4.0,4.0,7.0,58.0,7317.8,261.1,2001.2,1025.1,1125.6,952.6
488,32.0,0.0,2.0,3.0,55.0,13451.4,528.1,11975.7,1215.7,1027.5,857.6
489,6.0,1.0,0.0,0.0,13.0,343670.6,1303.6,2321.5,189739.3,308257.1,1045.4
490,7.0,1.0,0.0,0.0,13.0,341707.0,1354.0,1910.0,187775.8,306293.6,973.7
491,7.0,1.0,0.0,0.0,13.0,342679.2,219.3,2882.1,188747.9,307265.7,388.3
492,12.0,2.0,0.0,1.0,14.0,243287.8,1091.6,1688.0,1263.4,231614.6,1236.5
493,63.0,3.0,6.0,5.0,90.0,8534.8,720.2,1510.8,1951.3,1233.6,860.2
494,59.0,1.0,5.0,3.0,85.0,5248.5,1061.2,725.4,1292.7,1208.2,649.2
495,9.0,0.0,0.0,0.0,18.0,155817.6,975.9,123327.1,12164.4,120404.1,578.2
496,7.0,1.0,0.0,1.0,19.0,300410.8,1269.3,1249.0,1976.1,282519.1,1165.8
497,58.0,12.0,6.0,25.0,73.0,1448.2,272.8,1157.1,487.7,2328.9,1327.7
498,17.0,0.0,1.0,1.0,22.0,34006.5,681.5,159741.6,13928.7,2288.7,575.6
499,40.0,2.0,2.0,5.0,45.0,19825.7,649.2,2749.2,1315.5,1772.8,1018.1
500,27.0,0.0,1.0,8.0,59.0,11551.7,420.2,12114.7,1025.4,2496.8,1335.8
501,63.0,1.0,4.0,14.0,85.0,4544.8,374.3,1801.5,896.3,1100.9,1145.5
502,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
503,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
504,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
505,56.0,1.0,4.0,4.0,81.0,5789.1,405.2,2103.8,2829.1,1284.6,1096.2
506,64.0,1.0,3.0,17.0,80.0,3899.7,1061.3,2594.5,1161.9,1595.7,170.7
507,28.0,4.0,2.0,3.0,40.0,33880.3,1405.2,2257.4,1867.9,2345.6,1781.3
508,24.0,3.0,2.0,3.0,37.0,34294.0,698.4,1471.4,1081.9,1559.6,1142.8
509,24.0,3.0,1.0,3.0,37.0,34280.6,754.7,1345.5,331.4,1467.5,266.8
510,25.0,3.0,2.0,3.0,35.0,34434.4,481.3,1759.4,1369.9,1847.6,1283.2
511,35.0,0.0,3.0,1.0,47.0,9840.9,378.5,14659.4,2198.6,2739.1,656.8
512,34.0,7.0,4.0,8.0,66.0,7992.8,305.7,648.9,1713.9,1593.9,334.7
513,39.0,7.0,3.0,8.0,70.0,8397.6,430.1,852.2,2381.3,2261.3,250.8
514,59.0,2.0,5.0,7.0,91.0,7469.5,441.8,994.0,13321.2,672.4,161.9
515,57.0,4.0,5.0,7.0,89.0,6298.2,490.5,460.5,2441.0,561.2,598.5
516,4.0,0.0,0.0,0.0,9.0,186554.3,1182.9,115579.4,118596.0,161880.8,1569.6
517,54.0,0.0,8.0,2.0,76.0,5831.3,1228.3,12244.8,1413.0,324.5,623.8
518,37.0,0.0,2.0,4.0,48.0,12803.5,1129.3,11562.6,2770.2,2209.1,683.7
519,57.0,6.0,7.0,10.0,84.0,6414.9,412.6,590.4,551.7,1501.5,965.9
520,30.0,0.0,3.0,2.0,36.0,28185.6,1032.6,13060.8,12066.9,1020.2,842.2
521,46.0,5.0,4.0,7.0,57.0,7007.3,1008.1,1458.6,903.2,1831.6,939.7
522,11.0,2.0,0.0,1.0,13.0,241780.4,762.8,185.3,1612.9,230107.2,1458.9
523,23.0,0.0,3.0,2.0,56.0,8336.1,387.8,14819.6,15299.3,1116.9,1845.5
524,59.0,1.0,5.0,3.0,85.0,5248.5,1061.2,725.4,1292.7,1208.2,649.2
525,40.0,0.0,0.0,3.0,62.0,16306.2,369.6,12812.9,14600.9,12657.6,346.4
526,30.0,0.0,0.0,2.0,38.0,88425.0,1014.9,129719.0,1939.5,129209.7,862.9
527,55.0,1.0,3.0,2.0,85.0,7721.2,638.9,2083.5,2557.9,2057.0,339.3
528,27.0,0.0,0.0,2.0,51.0,15060.9,341.9,11091.7,1267.2,12653.4,1996.0
529,59.0,14.0,6.0,23.0,61.0,1349.3,1341.0,1501.4,1034.0,1202.7,703.5
530,59.0,14.0,6.0,23.0,61.0,1353.4,1345.1,1505.5,1038.1,1206.7,707.6
531,60.0,17.0,6.0,23.0,65.0,997.6,989.3,1616.1,878.5,769.0,1186.0
532,32.0,2.0,0.0,3.0,43.0,24112.7,843.7,3228.7,1731.9,16352.7,1844.9
533,5.0,1.0,0.0,0.0,6.0,250920.3,949.9,1712.2218486657828,125074.9,226246.7,51.0
534,54.0,1.0,4.0,4.0,74.0,7487.3,1074.2,964.8,14199.1,572.7,229.3
535,7.0,0.0,0.0,3.0,18.0,67479.2,1456.9,139662.6,1199.4,35209.4,1584.1
536,8.0,0.0,0.0,3.0,18.0,66086.7,1658.0,126762.3,1134.6,33816.8,627.4
537,24.0,3.0,1.0,3.0,37.0,34363.6,837.7,1428.5,493.0,1618.2,417.6
538,45.0,3.0,4.0,2.0,63.0,9283.2,1280.7,2113.3,2865.2,1147.3,395.6
539,48.0,2.0,5.0,4.0,67.0,9435.9,460.1,2055.9,1916.5,1308.8,1312.4
540,34.0,7.0,4.0,8.0,66.0,7993.3,306.1,648.5,1713.5,1593.4,335.1
541,41.0,7.0,3.0,8.0,71.0,8796.0,202.9,770.7,2596.5,2179.8,637.1
542,34.0,7.0,4.0,8.0,66.0,7992.8,305.7,648.9,1713.9,1593.9,334.7
543,29.0,6.0,2.0,8.0,69.0,9995.5,501.6,2204.8,812.1,945.6,899.7
544,34.0,7.0,4.0,8.0,66.0,7992.8,305.7,648.9,1713.9,1593.9,334.7
545,38.0,0.0,1.0,6.0,46.0,27487.9,1638.6,12137.0,2554.7,3032.3,908.4
546,2.0,1.0,0.0,0.0,4.0,172876.1,349.4,921.1,121977.2,128671.5,349.7
547,23.0,2.0,2.0,3.0,45.0,54093.3,374.7,1026.4,988.0,837.4,1009.1
548,41.0,1.0,3.0,2.0,58.0,12921.0,920.0,1319.2,12239.4,2149.8,928.9
549,1.0,0.0,0.0,0.0,3.0,280331.9,436.9,142241.0,187924.5,248062.0,147.9
550,56.0,3.0,4.0,6.0,88.0,7240.3,321.2,757.2,12375.8,435.6,422.8
551,56.0,3.0,4.0,6.0,88.0,7240.3,321.2,757.2,12375.8,435.6,422.8
