,Facility ID,Pcode,Suburb/Town,Latitude,Longitude
7981,STRATH12922,3608.0,NAGAMBIE,-36.786336,145.149796
7982,STRATH11280,3608.0,NAGAMBIE ,-36.783584,145.152858
7983,STRATH12923,3666.0,EUROA,-36.750835,145.572347
7986,STRATH12899,3664.0,AVENEL,-36.897147,145.230083
7987,STRATH12905,3666.0,EUROA,-36.754141,145.567254
7988,STRATH12912,3608.0,NAGAMBIE,-36.792219,145.147477
7989,STRATH12920,3669.0,VIOLET TOWN,-36.634741,145.717936
7990,STRATH12900,3664.0,AVENEL,-36.897133,145.230931
7994,STRATH12913,3608.0,NAGAMBIE,-36.785399,145.156122
7999,SURFCO5499,3231.0,AIREYS INLET,-38.456467,144.108365
8000,SURFCO11855,3230.0,ANGLESEA,-38.405953,144.191236
8002,SURFCO11868,3232.0,LORNE,-38.539575,143.975714
8003,SURFCO11879,3228.0,TORQUAY,-38.314477,144.347937
8004,SURFCO11888,3241.0,WINCHELSEA,-38.241572,143.987149
8005,SURFCO5504,3228.0,TORQUAY,-38.307006,144.325043
8006,SURFCO5507,3228.0,TORQUAY,-38.306833,144.323295
8007,SURFCO11864,3228.0,JAN JUC,-38.348348,144.294279
8008,SURFCO11887,3241.0,WINCHELSEA,-38.240109,143.998073
8009,SURFCO11853,3230.0,ANGLESEA,-38.399002,144.201812
8010,SURFCO11873,3240.0,MT MORIAC,-38.218769,144.196234
8011,SURFCO11878,3228.0,TORQUAY,-38.310711,144.33843
8012,SURFCO11874,3228.0,TORQUAY,-38.336492,144.315251
8013,SURFCO11865,3232.0,LORNE,-38.540346,143.972772
8015,SURFCO11866,3232.0,LORNE,-38.539579,143.972245
8016,SURFCO11880,3228.0,TORQUAY,-38.326431,144.315762
8018,SURFCO11860,3227.0,CONNEWARRE,-38.265194,144.398403
8020,SURFCO5513,3228.0,TORQUAY,-38.304533,144.322765
8023,SURFCO5518,3241.0,WINCHELSEA,-38.243358,143.983177
8024,SURFCO11854,3230.0,ANGLESEA,-38.397257,144.193873
8026,SURFCO11861,3235.0,DEANS MARSH,-38.399688,143.883844
8027,SURFCO11872,3217.0,MT DUNEED,-38.255576,144.342052
8028,SURFCO11871,3240.0,MORIAC,-38.245038,144.172731
8029,SURFCO11882,3228.0,TORQUAY,-38.32707,144.31515
8030,SURFCO5514,3228.0,TORQUAY,-38.32816,144.326649
8033,SURFCO11858,3228.0,BELLBRAE,-38.336497,144.263548
8039,SURFCO5508,3241.0,WINCHELSEA,-38.242006,143.985915
8040,SURFCO11870,3240.0,MODEWARRE,-38.2533,144.139206
8046,SURFCO5427,3230.0,ANGLESEA,-38.397388,144.193981
8048,SURFCO5512,3228.0,TORQUAY,-38.330084,144.309823
8049,SURFCO5290,,WINCHELSEA,-38.2443,143.99997
8050,SURFCO5498,3231.0,AIREYS INLET,-38.444098,144.099906
8051,SURFCO5500,3230.0,ANGLESEA,-38.396374,144.185951
8053,SURFCO11862,3217.0,FRESHWATER CREEK,-38.25786,144.280597
8056,SURFCO11886,3228.0,TORQUAY,-38.334245,144.309227
8057,SURFCO11884,3228.0,TORQUAY,-38.331439,144.32095
8058,SURFCO11883,3228.0,TORQUAY,,
8061,SURFCO11885,3228.0,TORQUAY,,
8062,SURFCO11856,3230.0,ANGLESEA,-38.405319,144.171487
8063,SURFCO11869,3232.0,LORNE,-38.526247,143.974495
8065,SURFCO11875,3228.0,TORQUAY,-38.342492,144.312258
8066,SURFCO11889,3241.0,WINCHELSEA,-38.249629,143.986341
8067,SURFCO11518,3228.0,TORQUAY,,
8070,SURFCO11867,3232.0,LORNE,-38.536879,143.975426
8071,SURFCO11876,3228.0,TORQUAY,-38.328793,144.325135
8073,SURFCO11270,,BARRABOOL,-38.160713,144.209162
8074,SURFCO5505,3228.0,TORQUAY,-38.305591,144.323011
8083,SURFCO11281,3230.0,ANGLESEA,-38.426909,144.178684
8084,SURFCO11282,3228.0,TORQUAY,-38.327223,144.327009
8085,SURFCO11852,3231.0,AIRLEYS INLET,-38.466196,144.098416
8086,SURFCO5497,3231.0,AIREYS INLET,-38.466196,144.098416
8087,SURFCO5502,3228.0,TORQUAY,-38.307631,144.323827
8091,SURFCO5509,3232.0,LORNE,-38.539685,143.975577
8092,SURFCO5510,3230.0,ANGLESEA,,
8094,SURFCO5515,3228.0,TORQUAY,-38.326131,144.315447
8095,SURFCO5517,3241.0,WINCHELSEA,-38.24241,143.98949
8096,SURFCO5503,3228.0,TORQUAY,-38.305615,144.324978
8097,SURFCO5506,3228.0,TORQUAY,-38.305487,144.323995
8101,SURFCO11212,3230.0,ANGLESEA,-38.414794,144.185188
8102,SURFCO11253,3231.0,FAIRHAVEN,-38.468423,144.084186
8103,SURFCO11215,3228.0,JAN JUC,-38.345698,144.311005
8104,SURFCO11255,3232.0,LORNE,-38.542385,143.97635
8105,SURFCO11217,3228.0,TORQUAY,-38.342635,144.318716
8107,SURFCO11881,3228.0,TORQUAY,-38.328289,144.313832
8108,SURFCO11890,3241.0,WINCHELSEA,-38.239462,143.989522
8110,SURFCO5501,3230.0,ANGLESEA,-38.406049,144.191757
8112,SURFCO11857,3241.0,BAMBRA,-38.366094,143.950046
8115,SURFCO11859,3240.0,BUCKLEY,-38.232314,144.074688
8118,SURFCO11877,3228.0,TORQUAY,-38.320941,144.329062
8120,SURFCO11863,3221.0,GNARWARRE,-38.166766,144.142226
8126,SURFCO5516,3241.0,WINCHELSEA,-38.241361,143.985347
8128,SWANHI9473,3585.0,SWAN HILL,-35.350772,143.539884
8129,SWANHI9474,3585.0,SWAN HILL,-35.337578,143.55241
8130,SWANHI9476,3585.0,SWAN HILL,-35.334067,143.555551
8132,SWANHI9458,3584.0,LAKE BOGA,-35.465853,143.625214
8133,SWANHI9462,3546.0,MANANGATANG,-35.055373,142.885338
8134,SWANHI5450,,NYAH,-35.16911,143.381334
8135,SWANHI9469,3549.0,ROBINVALE,-34.581966,142.777622
8136,SWANHI9477,3585.0,SWAN HILL,-35.337578,143.55241
8137,SWANHI9485,3544.0,ULTIMA,-35.47531,143.261566
8138,SWANHI5449,,WOORINEN,143.468164,-35.271184
8139,SWANHI9470,3549.0,ROBINVALE,-34.58181,142.777948
8140,SWANHI9481,3585.0,SWAN HILL,-35.348308,143.559441
8141,SWANHI9475,3585.0,SWAN HILL,-35.337736,143.553679
8145,SWANHI9487,3585.0,SWAN HILL,-35.335252,143.561704
8148,SWANHI9482,3585.0,SWAN HILL,-35.351319,143.54644
8152,SWANHI5451,,SWAN HILL,-35.271184,143.468164
8158,SWANHI5447,,TYNTYNDER SOUTH,143.528459,-35.282526
8159,SWANHI11421,3585.0,SWAN HILL,-35.349072,143.531525
8160,SWANHI11420,3594.0,VINIFERA,-35.201812,143.395236
8161,SWANHI9484,3585.0,SWAN HILL,-35.332338,143.548377
8164,SWANHI9483,3585.0,SWAN HILL,-35.337425,143.559342
8165,SWANHI9459,3584.0,LAKE BOGA,-35.476368,143.613935
8166,SWANHI9464,3546.0,MANANGATANG,-35.045172,142.889898
8167,SWANHI9468,3595.0,NYAH WEST,-35.169871,143.360019
8168,SWANHI9471,3549.0,ROBINVALE,-34.599257,142.780866
8169,SWANHI9486,3544.0,ULTIMA,-35.469092,143.276388
8171,SWANHI9460,3584.0,LAKE BOGA,-35.451242,143.626096
8172,SWANHI9463,3546.0,MANANGATANG,-35.054826,142.880559
8173,SWANHI9466,3594.0,NYAH WEST,-35.184727,143.346968
8174,SWANHI9478,3585.0,SWAN HILL,-35.337043,143.560859
8175,SWANHI9479,3585.0,SWAN HILL,-35.351393,143.55867
8176,SWANHI11281,,SWAN HILL,-35.368341,143.467593
8187,SWANHI11283,3584.0,LAKE BOGA,-35.450549,143.630032
8188,SWANHI11191,3594.0,NYAH,-35.167626,143.357793
8189,SWANHI9472,3549.0,ROBINVALE,-34.581966,142.777622
8195,SWANHI9461,3546.0,MANANGATANG,-35.055603,142.880471
8196,SWANHI9465,3594.0,NYAH,-35.18582,143.375677
8199,SWANHI9480,3585.0,SWAN HILL,-35.33907,143.56235
8202,SWANHI5448,,,143.584072,-35.285388
8203,SWANHI9467,3595.0,NYAH WEST,-35.184312,143.334466
8207,TOWONG10988,3707.0,CORRYONG,-36.191233,147.900536
8208,TOWONG10991,3705.0,CUDGEWA,-36.173784,147.788047
8209,TOWONG10998,3701.0,MITTA MITTA,-36.533222,147.372579
8210,TOWONG11004,3700.0,TALLANGATTA,-36.218629,147.175151
8211,TOWONG11008,3709.0,WALWA,-35.962055,147.73708
8212,TOWONG10986,3691.0,BETHANGA,-36.121193,147.100519
8213,TOWONG10994,3701.0,DARTMOUTH,-36.529291,147.495277
8214,TOWONG10995,3701.0,ESKDALE,-36.459564,147.239681
8216,TOWONG11005,3700.0,TALLANGATTA,-36.219472,147.168819
8217,TOWONG11006,3708.0,TINTALDRA,-36.04661,147.921452
8219,TOWONG10985,3691.0,BETHANGA,-36.152621,147.127851
8220,TOWONG10987,3707.0,CORRYONG,-36.191233,147.900536
8221,TOWONG10993,3701.0,DARTMOUTH,-36.535843,147.491844
8222,TOWONG10997,3701.0,MITTA MITTA,-36.533222,147.372579
8223,TOWONG11003,3700.0,TALLANGATTA,-36.215792,147.170932
8224,TOWONG11007,3709.0,WALWA,-35.930672,147.707634
8225,TOWONG10990,3707.0,CORRYONG,-36.191233,147.900536
8226,TOWONG10999,3701.0,ESKDALE,-36.46336,147.248543
8227,TOWONG11000,3700.0,TALLANGATTA,-36.21813,147.178117
8231,TOWONG10989,3707.0,CORRYONG,-36.195168,147.898186
8232,TOWONG10996,3701.0,ESKDALE,-36.465685,147.252781
8233,TOWONG11001,3700.0,TALLANGATTA,-36.218629,147.175151
8234,TOWONG11002,3700.0,TALLANGATTA,-36.216684,147.172621
8238,TOWONG10992,3705.0,CUDGEWA,-36.190707,147.771047
8243,WANGAR5390,,WANGARATTA,-36.3751,146.27737
8247,WANGAR11521,3678.0,OXLEY,-36.470079,146.382918
8248,WANGAR11526,3678.0,WANGARATTA,-36.352569,146.297494
8249,WANGAR11550,3746.0,ELDORADO,-36.309143,146.504606
8250,WANGAR11512,3675.0,GLENROWAN,-36.465536,146.215269
8251,WANGAR11515,3675.0,GRETA,-36.582466,146.246424
8252,WANGAR11529,3678.0,WANGARATTA,-36.342895,146.315384
8254,WANGAR11516,3678.0,MILAWA,-36.449416,146.446898
8255,WANGAR11517,3732.0,MOYHU,-36.576544,146.367754
8256,WANGAR11532,3678.0,WANGARATTA,-36.326337,146.352047
8257,WANGAR11523,3678.0,TARRAWINGEE,-36.39337,146.443779
8258,WANGAR11535,3678.0,WANGARATTA,-36.342895,146.315384
8259,WANGAR11536,3678.0,WANGARATTA,-36.358316,146.310129
8260,WANGAR11542,3733.0,WHITFIELD,-36.765134,146.409041
8261,WANGAR11544,3735.0,WHOROULY,-36.507569,146.586139
8262,WANGAR11538,3678.0,WANGARATTA,-36.346831,146.316443
8263,WANGAR11528,3678.0,WANGARATTA,-36.342895,146.315384
8264,WANGAR11534,3678.0,WANGARATTA,-36.384459,146.329336
8266,WANGAR11546,3677.0,WANGARTTA,-36.377344,146.323181
8271,WANGAR11527,3678.0,WANGARATTA,-36.377619,146.323331
8275,WANGAR11533,3678.0,WANGARATTA,-36.37239,146.283182
8276,WANGAR11522,3682.0,SPRINGHURST,-36.183867,146.465694
8283,WANGAR11537,3678.0,WANGARATTA,-36.352346,146.304363
8285,WANGAR11539,3678.0,WANGARATTA,-36.362528,146.318536
8287,WANGAR5392,,WANGARATTA,-36.260371,146.24832
8288,WANGAR5393,,ELDORADO,-36.309888,146.520141
8289,WANGAR5394,,WANGARATTA,-36.519846,146.07808
8290,WANGAR5395,,MOYHU,-36.577657,146.37234
8291,WANGAR5391,,WANGARATTA,-36.375029,146.27749
8294,WANGAR11545,3677.0,WANGARATTA,-36.373025,146.275427
8296,WANGAR11508,3678.0,BOORHAMAN,-36.215604,146.288814
8297,WANGAR11524,3678.0,TARRAWINGEE,-36.39337,146.443779
8299,WANGAR11541,3678.0,WANGARATTA,-36.331691,146.296659
8300,WANGAR11525,3678.0,WANGANDARY,-36.326349,146.219613
8301,WANGAR11543,3733.0,WHITFIELD,-36.768112,146.411305
8302,WANGAR11494,3732.0,MOYHU,,
8306,WANGAR11518,3732.0,MOYHU,-36.576948,146.377876
8309,WANGAR11511,3678.0,EVERTON,-36.435084,146.545608
8316,WANGAR11551,3678.0,PEECHELBA,-36.189663,146.230286
8324,WANGAR11513,3675.0,GLENROWAN,-36.469816,146.220118
8327,WANGAR11202,3678.0,KILLAWARRA,-36.244551,146.234986
8335,WANGAR11540,3678.0,WANGARATTA,-36.373514,146.319743
8337,WANGAR11547,3678.0,BOORHAMAN,-36.094869,146.221139
8338,WANGAR11548,3678.0,BYAWARTHA,-36.314066,146.46138
8339,WANGAR11509,3678.0,CARBOOR,-36.602491,146.526927
8341,WANGAR11549,3678.0,EDI UPPER,-36.690472,146.452056
8344,WANGAR11510,3678.0,EVERTON,-36.408672,146.547034
8345,WANGAR11514,3675.0,GRETA,-36.61738,146.235824
8346,WANGAR11552,,GRETA SOUTH,-36.61672,146.236755
8348,WANGAR11553,3678.0,HANSNVILLE,-36.600042,146.287315
8350,WANGAR11554,3678.0,MARKWOOD,-36.455997,146.498866
8351,WANGAR11530,3678.0,WANGARATTA,-36.358314,146.323822
8354,WANGAR11531,3678.0,WANGARATTA,-36.376504,146.317969
8357,WANGAR11519,3747.0,MURMUNGEE,-36.442518,146.678556
8358,WANGAR11520,3732.0,MYRRHEE,-36.741963,146.31253
8365,WARRNA11708,3280.0,WARRNAMBOOL,-38.433372,142.587508
8366,WARRNA11706,3280.0,WARRNAMBOOL,-38.356616,142.459168
8367,WARRNA11697,3280.0,WARRNAMBOOL,-38.391415,142.474263
8368,WARRNA11676,3280.0,WARRNAMBOOL,-38.38192,142.500048
8369,WARRNA11677,3277.0,ALLANSFORD,-38.385157,142.598619
8370,WARRNA11705,3281.0,WOODFORD,-38.32603,142.506814
8371,WARRNA11685,3280.0,WARRNAMBOOL,-38.361838,142.461112
8372,WARRNA11688,3280.0,DENNINGTON,-38.353594,142.443227
8373,WARRNA11689,3280.0,WARRNAMBOOL,-38.375764,142.468917
8374,WARRNA11711,3280.0,WARRNAMBOOL,-38.38761,142.538365
8375,WARRNA11693,3280.0,WARRNAMBOOL,-38.376698,142.455031
8376,WARRNA11704,3280.0,WARRNAMBOOL,-38.355638,142.459277
8377,WARRNA11695,3280.0,WARRNAMBOOL,-38.370612,142.483594
8378,WARRNA11726,3280.0,WARRNAMBOOL,-38.359147,142.458928
8381,WARRNA11712,3280.0,WARRNAMBOOL,-38.356478,142.436539
8382,WARRNA11687,3280.0,DENNINGTON,-38.355399,142.435253
8390,WARRNA11682,3280.0,WARRNAMBOOL,-38.373565,142.513871
8396,WARRNA11690,3280.0,WARRNAMBOOL,-38.385119,142.47223
8398,WARRNA11691,3280.0,WARRNAMBOOL,-38.390776,142.497778
8400,WARRNA11725,3280.0,WARRNAMBOOL,-38.384788,142.520285
8401,WARRNA11724,3280.0,WARRNAMBOOL,-38.376748,142.48173
8402,WARRNA11700,3280.0,WARRNAMBOOL,-38.3701,142.494044
8404,WARRNA5437,,,-38.398233,142.464716
8406,WARRNA11720,3280.0,WARRNAMBOOL,-38.377112,142.466937
8407,WARRNA11674,3280.0,WARRNAMBOOL,-38.368489,142.493713
8408,WARRNA11675,3280.0,WARRNAMBOOL,-38.378146,142.48128
8409,WARRNA11696,3280.0,WARRNAMBOOL,-38.373972,142.487956
8410,WARRNA11681,3280.0,WARRNAMBOOL,-38.366511,142.460197
8411,WARRNA11684,3280.0,WARRNAMBOOL,-38.382695,142.480982
8412,WARRNA11692,3280.0,WARRNAMBOOL,-38.401034,142.517923
8414,WARRNA11699,3280.0,WARRNAMBOOL,-38.38666,142.460986
8415,WARRNA11707,3280.0,WARRNAMBOOL,-38.375505,142.470354
8421,WARRNA11698,3280.0,WARRNAMBOOL,-38.387719,142.485745
8422,WARRNA11702,3280.0,WARRNAMBOOL,-38.393978,142.474778
8424,WARRNA11716,3280.0,WARRNAMBOOL,-38.423132,142.586336
8425,WARRNA11717,3280.0,WARRNAMBOOL,-38.38713,142.581654
8426,WARRNA11715,3280.0,WARRNAMBOOL,-38.428562,142.583021
8440,WARRNA11713,3280.0,WARRNAMBOOL,-38.392534,142.510462
8443,WARRNA11722,3280.0,WARRNAMBOOL,-38.401247,142.474618
8445,WARRNA11709,3280.0,WARRNAMBOOL,-38.393347,142.459483
8446,WARRNA11710,3280.0,WARRNAMBOOL,-38.397746,142.472633
8451,WARRNA11721,3280.0,WARRNAMBOOL,-38.39294,142.483582
8453,WARRNA11679,3280.0,WARRNAMBOOL,-38.385815,142.483784
8455,WARRNA11701,3280.0,WARRNAMBOOL,-38.369075,142.494269
8461,WARRNA11714,3280.0,WARRNAMBOOL,-38.390785,142.511664
8462,WELLIN10986,3850.0,SALE,-38.112,147.08
8463,WELLIN11010,3850.0,SALE,-38.094404,147.080295
8464,WELLIN10985,3971.0,ALBERTON WEST,-38.603665,146.587473
8465,WELLIN10989,3860.0,BOISDALE,-37.885807,146.989647
8466,WELLIN11000,3860.0,MAFFRA,-37.956592,146.996349
8467,WELLIN10993,3857.0,COWWARR,-38.016055,146.69622
8468,WELLIN10999,3858.0,HEYFIELD,-37.981175,146.792318
8469,WELLIN11001,3873.0,GORMANDALE,-38.292778,146.703113
8470,WELLIN11016,3860.0,MAFFRA,-37.956646,146.973083
8471,WELLIN11019,3860.0,NEWRY,-37.904215,146.908934
8472,WELLIN11023,3847.0,ROSEDALE,-38.152836,146.773288
8473,WELLIN11030,3850.0,SALE,-38.105755,147.080899
8474,WELLIN11034,3850.0,SALE,-38.1171,147.077958
8475,WELLIN11036,3862.0,STRATFORD,-37.971562,147.085469
8476,WELLIN11044,3971.0,YARRAM,-38.556567,146.672858
8477,WELLIN10996,3850.0,SALE,-38.086739,147.07139
8479,WELLIN11048,3850.0,SALE,,
8481,WELLIN5647,,SALE,-38.089,147.085
8485,WELLIN10988,3966.0,BINGINWARRI,-38.588157,146.456415
8486,WELLIN10991,3860.0,BRIAGOLONG,-37.848354,147.072421
8490,WELLIN10992,3850.0,SALE,-38.110822,147.055123
8492,WELLIN10998,3851.0,GOLDEN BEACH,-38.208487,147.392031
8495,WELLIN11008,3860.0,MAFFRA,-37.963097,146.981749
8496,WELLIN11009,3851.0,KILMANY,-38.106642,146.914638
8497,WELLIN11012,3851.0,LOCH SPORT,-38.057079,147.565283
8499,WELLIN11037,3862.0,STRATFORD,-37.953528,147.080442
8502,WELLIN11026,3850.0,SALE,-38.10956,147.056187
8505,WELLIN11033,3851.0,SEASPRAY,-38.37489,147.190651
8506,WELLIN10995,3850.0,SALE,-38.105879,147.086284
8510,WELLIN11038,3971.0,TARRAVILLE,-38.637916,146.718016
8511,WELLIN11039,3874.0,WOODSIDE,-38.528896,146.867662
8512,WELLIN11041,3850.0,SALE,-38.100253,147.02877
8514,WELLIN11014,3860.0,MAFFRA,-37.963302,146.978965
8516,WELLIN5430,,,-37.938444,146.804037
8517,WELLIN11032,3850.0,SALE,-38.106872,147.092132
8519,WELLIN11388,3862.0,STRATFORD,-37.977704,147.095633
8520,WELLIN11385,3851.0,LONGFORD,-38.16823,147.078276
8521,WELLIN11386,3847.0,ROSEDALE,-38.17141,146.809842
8522,WELLIN11387,3850.0,SALE,-38.071409,147.044472
8524,WELLIN10994,3850.0,SALE,-38.105426,147.067981
8526,WELLIN11004,3850.0,SALE,,
8527,WELLIN11005,3850.0,SALE,,
8528,WELLIN11007,3860.0,MAFFRA,,
8529,WELLIN11020,3850.0,SALE,-38.104943,147.079442
8530,WELLIN11028,3850.0,SALE,,
8531,WELLIN10997,3851.0,GOLDEN BEACH,-38.208487,147.392031
8532,WELLIN11003,3858.0,HEYFIELD,-37.960898,146.756345
8533,WELLIN11011,3851.0,LOCH SPORT,-38.059046,147.561262
8534,WELLIN11015,3860.0,MAFFRA,-37.954243,147.002491
8536,WELLIN11027,3851.0,LONGFORD,-38.161026,147.072649
8537,WELLIN11031,3850.0,SALE,-38.117792,147.055479
8538,WELLIN11042,3971.0,YARRAM,-38.543868,146.717045
8544,WELLIN11002,3858.0,HEYFIELD,-37.98037,146.788582
8546,WELLIN11013,3860.0,MAFFRA,-37.961558,146.981717
8547,WELLIN11022,3847.0,ROSEDALE,-38.155572,146.779623
8548,WELLIN11046,3850.0,SALE,,
8551,WELLIN11035,3862.0,STRATFORD,-37.964144,147.080811
8552,WELLIN11040,3850.0,SALE,-38.102972,147.031189
8553,WELLIN11043,3971.0,YARRAM,-38.565835,146.674441
8554,WELLIN11273,,NEWRY,-37.898989,146.912195
8555,WELLIN11283,3971.0,YARRAM,-38.540117,146.678856
8567,WELLIN11029,3850.0,SALE,-38.115543,147.067553
8575,WELLIN11047,3850.0,WURRUK,,
8576,WELLIN11284,3851.0,CLYDEBANK,-38.060286,147.250502
8577,WELLIN11285,3851.0,LOCH SPORT,-38.055476,147.56578
8578,WELLIN11045,3971.0,YARRAM,-38.527885,146.724319
8579,WELLIN10987,3850.0,SALE,-38.100349,147.089624
8584,WELLIN11017,3860.0,MAFFRA,-37.967436,146.976746
8586,WELLIN11051,3858.0,HEYFIELD,,
8587,WELLIN11049,3850.0,SALE,,
8588,WELLIN11050,3860.0,MAFFRA,,
8589,WELLIN11024,3847.0,ROSEDALE,-38.152861,146.786571
8590,WELLIN11052,3862.0,STRATFORD,,
8591,WELLIN11053,3971.0,YARRAM,,
8608,WELLIN11006,3860.0,MAFFRA,-37.963203,146.970473
8611,WELLIN11021,3850.0,SALE,-38.111643,147.079694
8613,WELLIN11025,3847.0,ROSEDALE,-38.15711,146.779722
8619,WESTWI9489,3319.0,APSLEY,-36.964899,141.083219
8620,WESTWI9496,3318.0,EDENHOPE,-37.038231,141.28498
8621,WESTWI9501,3412.0,GOROKE,-36.720347,141.468285
8622,WESTWI9503,3317.0,HARROW,-37.145489,141.598574
8623,WESTWI9509,3419.0,KANIVA,-36.385976,141.247231
8624,WESTWI9510,3419.0,KANIVA,-36.383359,141.245901
8625,WESTWI9495,3318.0,EDENHOPE,-37.03346,141.298107
8628,WESTWI9491,3312.0,DERGHOLM,-37.37227,141.216079
8631,WESTWI9505,3317.0,HARROW,-37.169189,141.590897
8633,WESTWI9512,3413.0,MINIMAY,-36.711645,141.175969
8635,WESTWI9506,3419.0,KANIVA,-36.380345,141.241234
8636,WESTWI11389,3318.0,EDENHOPE,-37.038051,141.298112
8638,WESTWI9488,3319.0,APSLEY,-36.978151,141.100331
8639,WESTWI9494,3318.0,EDENHOPE,-37.03484,141.281289
8640,WESTWI9500,3412.0,GOROKE,-36.694258,141.522362
8641,WESTWI9504,3317.0,HARROW,-37.144617,141.593677
8642,WESTWI9508,3419.0,KANIVA,-36.388568,141.328684
8643,WESTWI9513,3420.0,SERVICETON,-36.34684,140.970491
8644,WESTWI9493,3318.0,EDENHOPE,-37.035274,141.29326
8645,WESTWI9499,3412.0,GOROKE,-36.720154,141.469575
8647,WESTWI9514,3420.0,SERVICETON,-36.376302,140.99115
8655,WESTWI9497,3318.0,EDENHOPE,-37.03352,141.297578
8656,WESTWI9502,3412.0,GOROKE,-36.720943,141.46619
8657,WESTWI9511,3419.0,KANIVA,-36.381326,141.240107
8660,WESTWI9490,3318.0,CONNEWIRRICOO,-37.199646,141.461328
8661,WESTWI9492,3401.0,DOUGLAS,-37.03503,141.729167
8663,WESTWI9498,3318.0,EDENHOPE,-37.035145,141.292166
8666,WESTWI9507,3419.0,KANIVA,-36.380725,141.241126
8668,WHITEH11041,3130.0,KERRRIMUIR,-37.808691,145.133737
8669,WHITEH11042,3128.0,BOX HILL SOUTH,-37.825769,145.117722
8670,WHITEH11037,3129.0,BOX HILL,-37.828053,145.13546
8671,WHITEH10993,3151.0,BURWOOD EAST,-37.856033,145.161107
8672,WHITEH11015,3129.0,BOX HILL NORTH,-37.809398,145.117303
8673,WHITEH10991,3125.0,BENNETTSWOOD,-37.848417,145.112237
8674,WHITEH10996,3128.0,BOX HILL,-37.818658,145.137222
8675,WHITEH11008,3151.0,BURWOOD EAST,-37.856033,145.161107
8676,WHITEH11009,3151.0,BURWOOD EAST,-37.846309,145.143022
8677,WHITEH11010,3129.0,MONT ALBERT NORTH,-37.797649,145.117244
8678,WHITEH11012,3131.0,FOREST HILL,-37.83732,145.174264
8679,WHITEH11018,3132.0,MITCHAM,-37.827306,145.210295
8680,WHITEH11021,3130.0,BLACKBURN  ,-37.827653,145.142048
8681,WHITEH11023,3130.0,BLACKBURN NORTH,-37.809822,145.150049
8682,WHITEH11025,3133.0,VERMONT SOUTH,-37.858779,145.149989
8683,WHITEH11031,3130.0,BLACKBURN,-37.821149,145.155017
8684,WHITEH11039,3132.0,MITCHAM,-37.820942,145.201951
8687,WHITEH11044,3133.0,VERMONT  ,-37.83752,145.191863
8688,WHITEH11047,3131.0,NUNAWADING,-37.81629,145.184729
8689,WHITEH11051,3128.0,BOX HILL,-37.820455,145.135795
8690,WHITEH11007,3125.0,BURWOOD,-37.84695,145.116446
8691,WHITEH11034,3131.0,NUNAWADING,-37.819679,145.172854
8692,WHITEH11040,3133.0,VERMONT SOUTH,-37.853585,145.183854
8693,WHITEH10994,3133.0,VERMONT SOUTH,-37.857999,145.173614
8694,WHITEH5452,,,-37.857932,145.174201
8696,WHITEH10987,3128.0,BOX HILL,-37.826162,145.117616
8698,WHITEH11029,3127.0,MONT ALBERT,-37.809366,145.11032
8699,WHITEH11033,3151.0,BURWOOD EAST,-37.854187,145.161755
8703,WHITEH11000,3128.0,BOX HILL,-37.830869,145.135039
8705,WHITEH10989,3147.0,ASHWOOD,-37.856525,145.135184
8708,WHITEH10998,3128.0,BOX HILL,-37.814683,145.121806
8709,WHITEH11006,3131.0,FOREST HILL,-37.844914,145.176188
8716,WHITEH11019,3151.0,BURWOOD EAST,-37.858779,145.149989
8720,WHITEH11026,3131.0,FOREST HILL,-37.842729,145.161879
8721,WHITEH11027,3130.0,BLACKBURN SOUTH,-37.840531,145.149588
8727,WHITEH11043,3133.0,VERMONT SOUTH,-37.854244,145.193096
8730,WHITEH11048,3127.0,SURREY HILLS,-37.839344,145.10439
8733,WHITEH5352,,FOREST HILL,-38.581318,145.63365
8735,WHITEH10985,3130.0,BLACKBURN SOUTH,-37.840231,145.138889
8736,WHITEH10986,3132.0,MITCHAM,-37.815908,145.193752
8738,WHITEH10988,3131.0,FOREST HILL,-37.837027,145.175526
8739,WHITEH11003,3132.0,MITCHAM,-37.815794,145.19282
8740,WHITEH11005,3130.0,BLACKBURN,-37.819893,145.152757
8742,WHITEH11011,3132.0,MITCHAM,-37.81631,145.196583
8743,WHITEH11013,3128.0,BOX HILL SOUTH,,
8744,WHITEH11014,3130.0,BLACKBURN,,
8745,WHITEH11016,3130.0,BLACKBURN,,
8746,WHITEH11017,3129.0,MONT ALBERT ,-37.808888,145.108805
8747,WHITEH11022,3130.0,BLACKBURN,,
8748,WHITEH11024,3131.0,FOREST HILL,,
8749,WHITEH11036,3151.0,BURWOOD EAST,,
8750,WHITEH11038,3125.0,BURWOOD,,
8751,WHITEH11004,3133.0,VERMONT SOUTH,-37.855714,145.180138
8752,WHITEH11050,3128.0,BOX HILL,,
8753,WHITEH11052,3127.0,SURREY HILLS,,
8754,WHITEH10999,3125.0,BURWOOD  ,-37.839822,145.122439
8755,WHITEH11030,3133.0,VERMONT,-37.850664,145.204442
8757,WHITEH11456,3125.0,BURWOOD,,
8758,WHITEH11450,3128.0,BOX HILL SOUTH,,
8759,WHITEH11449,3129.0,BOX HILL NORTH,,
8760,WHITEH11505,3131.0,NUNAWADING,,
8762,WHITEH11296,3128.0,BOX HILL ,-37.803174,145.11582
