,Postcode,Suburb,LGA,SA2_code,SA2_name
2130,3575,TERRICK TERRICK,Loddon,202031033,Loddon
2131,3575,YARRAWALLA,Loddon,202031033,Loddon
2132,3576,DURHAM OX,Swan Hill,202031033,Loddon
2133,3579,APPIN,Swan Hill,215031401,Gannawarra
2134,3579,APPIN SOUTH,Swan Hill,215031401,Gannawarra
2135,3579,BAEL BAEL,Swan Hill,215031401,Gannawarra
2136,3579,BEAUCHAMP,Swan Hill,215031401,Gannawarra
2137,3579,BENJEROOP,Swan Hill,215031401,Gannawarra
2138,3579,BUDGERUM EAST,Swan Hill,215031401,Gannawarra
2139,3579,CAPELS CROSSING,Swan Hill,215031401,Gannawarra
2140,3579,DINGWALL,Swan Hill,215031401,Gannawarra
2141,3579,EAST YEOBURN,Swan Hill,215031402,Kerang
2142,3579,FAIRLEY,Swan Hill,215031401,Gannawarra
2143,3579,GONN CROSSING,Swan Hill,215031401,Gannawarra
2144,3579,KERANG,Swan Hill,215031402,Kerang
2145,3579,KERANG EAST,Swan Hill,215031401,Gannawarra
2146,3579,KOROOP,Swan Hill,215031401,Gannawarra
2147,3579,LAKE MERAN,Swan Hill,215031401,Gannawarra
2148,3579,MACORNA,Swan Hill,215031401,Gannawarra
2149,3579,MEERING WEST,Swan Hill,215031401,Gannawarra
2150,3579,MILNES BRIDGE,Swan Hill,215031401,Gannawarra
2151,3579,MURRABIT,Swan Hill,215031401,Gannawarra
2152,3579,MURRABIT WEST,Swan Hill,215031401,Gannawarra
2153,3579,MYALL,Swan Hill,215031401,Gannawarra
2154,3579,MYSTIC PARK,Swan Hill,215031401,Gannawarra
2155,3579,NORMANVILLE,Swan Hill,215031401,Gannawarra
2156,3579,PINE VIEW,Swan Hill,215031401,Gannawarra
2157,3579,REEDY LAKE,Swan Hill,215031401,Gannawarra
2158,3579,SANDHILL LAKE,Swan Hill,215031401,Gannawarra
2159,3579,TEAL POINT,Swan Hill,215031401,Gannawarra
2160,3579,TRAGOWEL,Swan Hill,215031401,Gannawarra
2161,3579,WANDELLA,Swan Hill,215031401,Gannawarra
2162,3579,WESTBY,Swan Hill,215031401,Gannawarra
2163,3580,KOONDROOK,Gannawarra,215031401,Gannawarra
2164,3581,BEAUCHAMP,Gannawarra,215031401,Gannawarra
2165,3581,LAKE CHARM,Gannawarra,215031401,Gannawarra
2166,3583,TRESCO,Swan Hill,215031405,Swan Hill Region
2167,3584,LAKE BOGA,Swan Hill,215031405,Swan Hill Region
2168,3584,TRESCO WEST,Swan Hill,215031405,Swan Hill Region
2169,3585,CASTLE DONNINGTON,Swan Hill,215031405,Swan Hill Region
2170,3585,CHILLINGOLLAH,Swan Hill,215031405,Swan Hill Region
2171,3585,FISH POINT,Swan Hill,215031405,Swan Hill Region
2172,3585,GOSCHEN,Swan Hill,215031405,Swan Hill Region
2173,3585,KUNAT,Swan Hill,215031405,Swan Hill Region
2174,3585,MEATIAN,Swan Hill,215031405,Swan Hill Region
2175,3585,NOWIE,Swan Hill,215031405,Swan Hill Region
2176,3585,NYRRABY,Swan Hill,215031405,Swan Hill Region
2177,3585,PIRA,Swan Hill,215031405,Swan Hill Region
2178,3585,POLISBET,Swan Hill,215031405,Swan Hill Region
2179,3585,SPEEWA,Swan Hill,215031405,Swan Hill Region
2180,3585,SWAN HILL,Swan Hill,215031404,Swan Hill
2181,3585,SWAN HILL PIONEER,Swan Hill,215031404,Swan Hill
2182,3585,SWAN HILL WEST,Swan Hill,215031405,Swan Hill Region
2183,3585,WINLATON,Swan Hill,215031405,Swan Hill Region
2184,3586,BULGA,Swan Hill,215031405,Swan Hill Region
2185,3586,MURRAWEE,Swan Hill,215031405,Swan Hill Region
2186,3586,MURRAYDALE,Swan Hill,215031405,Swan Hill Region
2187,3586,PENTAL ISLAND,Swan Hill,215031405,Swan Hill Region
2188,3586,TYNTYNDER,Swan Hill,215031405,Swan Hill Region
2189,3586,TYNTYNDER SOUTH,Swan Hill,215031405,Swan Hill Region
2190,3586,ULTIMA EAST,Swan Hill,215031405,Swan Hill Region
2191,3588,WOORINEN SOUTH,Swan Hill,215031405,Swan Hill Region
2192,3589,WOORINEN,Swan Hill,215031405,Swan Hill Region
2193,3589,WOORINEN NORTH,Swan Hill,215031405,Swan Hill Region
2194,3590,BEVERFORD,Swan Hill,215031405,Swan Hill Region
2195,3591,VINIFERA,Swan Hill,215031405,Swan Hill Region
2196,3594,NYAH,Swan Hill,215031405,Swan Hill Region
2197,3595,NYAH WEST,Swan Hill,215031405,Swan Hill Region
2198,3596,MIRALIE,Swan Hill,215031405,Swan Hill Region
2199,3596,TOWAN,Swan Hill,215031405,Swan Hill Region
2200,3596,WOOD WOOD,Swan Hill,215031405,Swan Hill Region
2201,3597,KENLEY,Swan Hill,215031405,Swan Hill Region
2202,3597,KOOLOONONG,Swan Hill,215031405,Swan Hill Region
2203,3597,LAKE POWELL,Swan Hill,215031405,Swan Hill Region
2204,3597,NARRUNG,Swan Hill,215031405,Swan Hill Region
2205,3597,NATYA,Swan Hill,215031405,Swan Hill Region
2206,3597,PIANGIL,Swan Hill,215031405,Swan Hill Region
2207,3599,BOUNDARY BEND,Strathbogie,215031405,Swan Hill Region
2208,3607,TABILK,Greater Shepparton,204011058,Nagambie
2209,3608,BAILIESTON,Strathbogie,204011058,Nagambie
2210,3608,GOULBURN WEIR,Strathbogie,204011058,Nagambie
2211,3608,GRAYTOWN,Strathbogie,204011058,Nagambie
2212,3608,KIRWANS BRIDGE,Strathbogie,204011058,Nagambie
2213,3608,MITCHELLSTOWN,Strathbogie,204011058,Nagambie
2214,3608,NAGAMBIE,Strathbogie,204011058,Nagambie
2215,3608,WAHRING,Strathbogie,204011058,Nagambie
2216,3608,WIRRATE,Strathbogie,204011058,Nagambie
2217,3610,DHURRINGILE,Strathbogie,216031419,Shepparton Region - West
2218,3610,MOORILIM,Strathbogie,216031419,Shepparton Region - West
2219,3610,MURCHISON,Strathbogie,216031419,Shepparton Region - West
2220,3610,MURCHISON EAST,Strathbogie,216031419,Shepparton Region - West
2221,3610,MURCHISON NORTH,Strathbogie,216031419,Shepparton Region - West
2222,3612,MOORA,Strathbogie,216011410,Rushworth
2223,3612,RUSHWORTH,Strathbogie,216011410,Rushworth
2224,3612,WANALTA,Strathbogie,216011410,Rushworth
2225,3612,WARANGA,Strathbogie,216011410,Rushworth
2226,3612,WARANGA SHORES,Strathbogie,216011410,Rushworth
2227,3612,WHROO,Strathbogie,204011058,Nagambie
2228,3614,TOOLAMBA,Greater Shepparton,216031419,Shepparton Region - West
2229,3614,TOOLAMBA WEST,Greater Shepparton,216031419,Shepparton Region - West
2230,3616,COOMA,Greater Shepparton,216031419,Shepparton Region - West
2231,3616,GILLIESTON,Greater Shepparton,216031419,Shepparton Region - West
2232,3616,GIRGARRE EAST,Greater Shepparton,216031419,Shepparton Region - West
2233,3616,HARSTON,Greater Shepparton,216031419,Shepparton Region - West
2234,3616,MOOROOPNA NORTH WEST,Greater Shepparton,216031419,Shepparton Region - West
2235,3616,TATURA,Greater Shepparton,216031419,Shepparton Region - West
2236,3616,TATURA EAST,Greater Shepparton,216031419,Shepparton Region - West
2237,3616,TOOLAMBA WEST,Greater Shepparton,216031419,Shepparton Region - West
2238,3616,WARANGA,Greater Shepparton,216031419,Shepparton Region - West
2239,3617,BYRNESIDE,Greater Shepparton,216031419,Shepparton Region - West
2240,3618,MERRIGUM,Greater Shepparton,216031419,Shepparton Region - West
2241,3619,KYABRAM,Moira,216011407,Kyabram
2242,3620,KYABRAM,Moira,216011407,Kyabram
2243,3620,KYABRAM SOUTH,Moira,216031419,Shepparton Region - West
2244,3620,LANCASTER,Moira,216011407,Kyabram
2245,3620,MOUNT SCOBIE,Moira,216011407,Kyabram
2246,3620,ST GERMAINS,Moira,216031419,Shepparton Region - West
2247,3620,TARIPTA,Moira,216011407,Kyabram
2248,3620,WYUNA,Moira,216011407,Kyabram
2249,3620,WYUNA EAST,Moira,216011407,Kyabram
2250,3621,KOYUGA SOUTH,Campaspe,216011407,Kyabram
2251,3621,KY VALLEY,Campaspe,216011407,Kyabram
2252,3621,KY WEST,Campaspe,216011407,Kyabram
2253,3621,KYVALLEY,Campaspe,216011407,Kyabram
2254,3621,TONGALA,Campaspe,216011407,Kyabram
2255,3621,YAMBUNA,Campaspe,216011407,Kyabram
2256,3622,CORNELIA CREEK,Campaspe,216011406,Echuca
2257,3622,KOYUGA,Campaspe,216011407,Kyabram
2258,3622,STRATHALLAN,Campaspe,216011409,Rochester
2259,3623,CARAG CARAG,Greater Shepparton,216011410,Rushworth
2260,3623,STANHOPE,Greater Shepparton,216011410,Rushworth
2261,3623,STANHOPE SOUTH,Greater Shepparton,216031419,Shepparton Region - West
2262,3624,GIRGARRE,Greater Shepparton,216011410,Rushworth
2263,3629,ARDMONA,Moira,216031419,Shepparton Region - West
2264,3629,COOMBOONA,Moira,216031419,Shepparton Region - West
2265,3629,MOOROOPNA,Moira,216031415,Mooroopna
2266,3629,MOOROOPNA NORTH,Moira,216031419,Shepparton Region - West
2267,3629,UNDERA,Moira,216031419,Shepparton Region - West
2268,3630,BENARCH,Greater Shepparton,216031418,Shepparton Region - East
2269,3630,BRANDITT,Greater Shepparton,216031416,Shepparton - North
2270,3630,CANIAMBO,Greater Shepparton,216031418,Shepparton Region - East
2271,3630,COLLIVER,Greater Shepparton,216031417,Shepparton - South
2272,3630,DUNKIRK,Greater Shepparton,216031416,Shepparton - North
2273,3630,SHEPPARTON,Greater Shepparton,216031417,Shepparton - South
2274,3630,SHEPPARTON SOUTH,Greater Shepparton,216031417,Shepparton - South
2275,3631,ARCADIA,Strathbogie,216031418,Shepparton Region - East
2276,3631,ARCADIA SOUTH,Strathbogie,204011055,Euroa
2277,3631,COSGROVE,Strathbogie,216031418,Shepparton Region - East
2278,3631,COSGROVE SOUTH,Strathbogie,216031418,Shepparton Region - East
2279,3631,GRAHAMVALE,Strathbogie,216031416,Shepparton - North
2280,3631,KARRAMOMUS,Strathbogie,216031418,Shepparton Region - East
2281,3631,KIALLA,Strathbogie,216031417,Shepparton - South
2282,3631,KIALLA EAST,Strathbogie,216031418,Shepparton Region - East
2283,3631,KIALLA WEST,Strathbogie,216031417,Shepparton - South
2284,3631,LEMNOS,Strathbogie,216031418,Shepparton Region - East
2285,3631,ORRVALE,Strathbogie,216031417,Shepparton - South
2286,3631,PINE LODGE,Strathbogie,216031418,Shepparton Region - East
2287,3631,SHEPPARTON EAST,Strathbogie,216031417,Shepparton - South
2288,3631,SHEPPARTON NORTH,Strathbogie,216031416,Shepparton - North
2289,3631,TAMLEUGH WEST,Strathbogie,216031418,Shepparton Region - East
2290,3632,SHEPPARTON,Moira,216031417,Shepparton - South
2291,3633,CONGUPNA,Greater Shepparton,216031418,Shepparton Region - East
2292,3634,BUNBARTHA,Moira,216031418,Shepparton Region - East
2293,3634,INVERGORDON SOUTH,Moira,216021413,Numurkah
2294,3634,KATANDRA,Moira,216031418,Shepparton Region - East
2295,3634,KATANDRA WEST,Moira,216031418,Shepparton Region - East
2296,3634,MARIONVALE,Moira,216031418,Shepparton Region - East
2297,3634,MARUNGI,Moira,216021413,Numurkah
2298,3634,TALLYGAROOPNA,Moira,216031418,Shepparton Region - East
2299,3634,ZEERUST,Moira,216031418,Shepparton Region - East
2300,3635,KAARIMBA,Moira,216021413,Numurkah
2301,3635,MUNDOONA,Moira,216021413,Numurkah
2302,3635,WUNGHNU,Moira,216021413,Numurkah
2303,3636,DRUMANURE,Moira,216021413,Numurkah
2304,3636,INVERGORDON,Moira,216021413,Numurkah
2305,3636,NARING,Moira,216021413,Numurkah
2306,3636,NUMURKAH,Moira,216021413,Numurkah
2307,3637,WAAIA,Moira,216021413,Numurkah
2308,3637,YALCA,Moira,216021413,Numurkah
2309,3638,KOTUPNA,Moira,216021413,Numurkah
2310,3638,NATHALIA,Moira,216021413,Numurkah
2311,3638,YIELIMA,Moira,216021413,Numurkah
2312,3639,BARMAH,Moira,216021413,Numurkah
2313,3639,LOWER MOIRA,Moira,216021413,Numurkah
2314,3639,PICOLA,Moira,216021413,Numurkah
2315,3639,PICOLA WEST,Moira,216021413,Numurkah
2316,3640,KATUNGA,Moira,216021413,Numurkah
2317,3641,BEARII,Moira,216021413,Numurkah
2318,3641,MYWEE,Moira,216021413,Numurkah
2319,3641,STRATHMERTON,Moira,216021413,Numurkah
2320,3641,ULUPNA,Moira,216021413,Numurkah
2321,3643,COBRAM,Moira,216021411,Cobram
2322,3644,COBRAM,Moira,216021411,Cobram
2323,3644,COBRAM EAST,Moira,216021411,Cobram
2324,3644,KOONOOMOO,Moira,216021411,Cobram
2325,3644,MUCKATAH,Moira,216021413,Numurkah
2326,3644,YARROWEYAH,Moira,216021413,Numurkah
2327,3646,DOOKIE,Strathbogie,216031418,Shepparton Region - East
2328,3646,MOUNT MAJOR,Strathbogie,216031418,Shepparton Region - East
2329,3646,NALINGA,Strathbogie,204011055,Euroa
2330,3646,WAGGARANDALL,Strathbogie,216021412,Moira
2331,3646,WATTVILLE,Strathbogie,216021412,Moira
2332,3646,YABBA NORTH,Strathbogie,216021412,Moira
2333,3646,YABBA SOUTH,Strathbogie,216021412,Moira
2334,3646,YOUANMITE,Strathbogie,216021412,Moira
2335,3647,DOOKIE COLLEGE,Moira,216031418,Shepparton Region - East
2336,3649,KATAMATITE,Moira,216021412,Moira
2337,3649,KATAMATITE EAST,Moira,216021412,Moira
2338,3658,BROADFORD,Whittlesea,204011056,Kilmore - Broadford
2339,3658,CLONBINANE,Whittlesea,209041224,Wallan
2340,3658,CLONBINANE,Whittlesea,,
2341,3658,FLOWERDALE,Whittlesea,204011062,Yea
2342,3658,HAZELDENE,Whittlesea,204011062,Yea
2343,3658,REEDY CREEK,Whittlesea,204011056,Kilmore - Broadford
2344,3658,STRATH CREEK,Whittlesea,204011062,Yea
2345,3658,SUGARLOAF CREEK,Whittlesea,204011060,Seymour Region
2346,3658,SUNDAY CREEK,Whittlesea,204011056,Kilmore - Broadford
2347,3658,TYAAK,Whittlesea,204011056,Kilmore - Broadford
2348,3658,WATERFORD PARK,Whittlesea,209041224,Wallan
2349,3659,SUGARLOAF CREEK,Murrindindi,204011060,Seymour Region
2350,3659,TALLAROOK,Murrindindi,204011060,Seymour Region
2351,3660,CAVEAT,Strathbogie,204011062,Yea
2352,3660,DROPMORE,Strathbogie,204011062,Yea
2353,3660,DYSART,Strathbogie,204011060,Seymour Region
2354,3660,HIGHLANDS,Strathbogie,204011062,Yea
2355,3660,HILLDENE,Strathbogie,204011060,Seymour Region
2356,3660,KERRISDALE,Strathbogie,204011062,Yea
2357,3660,KOBYBOYN,Strathbogie,204011060,Seymour Region
2358,3660,NORTHWOOD,Strathbogie,204011060,Seymour Region
2359,3660,SEYMOUR,Strathbogie,204011059,Seymour
2360,3660,SEYMOUR SOUTH,Strathbogie,204011059,Seymour
2361,3660,TRAWOOL,Strathbogie,204011060,Seymour Region
2362,3660,WHITEHEADS CREEK,Strathbogie,204011060,Seymour Region
2363,3661,SEYMOUR,Wellington,204011059,Seymour
2364,3662,PUCKAPUNYAL,Strathbogie,204011060,Seymour Region
2365,3662,PUCKAPUNYAL MILPO,Strathbogie,204011060,Seymour Region
2366,3663,MANGALORE,Strathbogie,204011058,Nagambie
2367,3664,AVENEL,Strathbogie,204011058,Nagambie
2368,3664,UPTON HILL,Strathbogie,204011058,Nagambie
2369,3665,LOCKSLEY,Wangaratta,204011058,Nagambie
2370,3665,LONGWOOD,Wangaratta,204011055,Euroa
2371,3665,PRANJIP,Wangaratta,204011055,Euroa
2372,3666,BALMATTUM,Strathbogie,204011055,Euroa
2373,3666,CREIGHTON,Strathbogie,204011055,Euroa
2374,3666,CREIGHTONS CREEK,Strathbogie,204011055,Euroa
2375,3666,EUROA,Strathbogie,204011055,Euroa
2376,3666,GOORAM,Strathbogie,204011055,Euroa
2377,3666,KELVIN VIEW,Strathbogie,204011055,Euroa
2378,3666,KITHBROOK,Strathbogie,204011055,Euroa
2379,3666,LONGWOOD EAST,Strathbogie,204011055,Euroa
2380,3666,MIEPOLL,Strathbogie,204011055,Euroa
2381,3666,MOGLONEMBY,Strathbogie,204011055,Euroa
2382,3666,MOLKA,Strathbogie,204011055,Euroa
2383,3666,PRANJIP,Strathbogie,204011055,Euroa
2384,3666,RIGGS CREEK,Strathbogie,204011055,Euroa
2385,3666,RUFFY,Strathbogie,204011055,Euroa
2386,3666,SHEANS CREEK,Strathbogie,204011055,Euroa
2387,3666,STRATHBOGIE,Strathbogie,204011055,Euroa
2388,3666,TARCOMBE,Strathbogie,204011060,Seymour Region
2389,3669,BOHO,Strathbogie,204011055,Euroa
2390,3669,BOHO SOUTH,Strathbogie,204011055,Euroa
2391,3669,CREEK JUNCTION,Strathbogie,204011055,Euroa
2392,3669,EARLSTON,Strathbogie,204011055,Euroa
2393,3669,GOWANGARDIE,Strathbogie,216031418,Shepparton Region - East
2394,3669,KOONDA,Strathbogie,204011055,Euroa
2395,3669,MARRAWEENEY,Strathbogie,204011055,Euroa
2396,3669,TAMLEUGH,Strathbogie,204011055,Euroa
2397,3669,TAMLEUGH NORTH,Strathbogie,216031418,Shepparton Region - East
2398,3669,UPOTIPOTPON,Strathbogie,204011055,Euroa
2399,3669,VIOLET TOWN,Strathbogie,204011055,Euroa
2400,3670,BADDAGINNIE,Strathbogie,204021064,Benalla Region
2401,3670,TARNOOK,Strathbogie,204021064,Benalla Region
2402,3670,WARRENBAYNE,Strathbogie,204021064,Benalla Region
2403,3671,BENALLA,Wellington,204021063,Benalla
2404,3672,BENALLA,Benalla,204021063,Benalla
2405,3672,BENALLA WEST,Benalla,204021063,Benalla
2406,3673,BENALLA,Wangaratta,204021063,Benalla
2407,3673,BROKEN CREEK,Wangaratta,204021064,Benalla Region
2408,3673,GOOMALIBEE,Wangaratta,204021064,Benalla Region
2409,3673,KILFEERA,Wangaratta,204021063,Benalla
2410,3673,LAKE MOKOAN,Wangaratta,204021064,Benalla Region
2411,3673,LIMA,Wangaratta,204021064,Benalla Region
2412,3673,LIMA EAST,Wangaratta,204021064,Benalla Region
2413,3673,LIMA SOUTH,Wangaratta,204021064,Benalla Region
2414,3673,LURG,Wangaratta,204021064,Benalla Region
2415,3673,MOLYULLAH,Wangaratta,204021064,Benalla Region
2416,3673,MOORNGAG,Wangaratta,204021064,Benalla Region
2417,3673,SAMARIA,Wangaratta,204021064,Benalla Region
2418,3673,SWANPOOL,Wangaratta,204021064,Benalla Region
2419,3673,TATONG,Wangaratta,204021064,Benalla Region
2420,3673,UPOTIPOTPON,Wangaratta,204011055,Euroa
2421,3673,UPPER LURG,Wangaratta,204021064,Benalla Region
2422,3673,UPPER RYANS CREEK,Wangaratta,204021064,Benalla Region
2423,3673,WINTON,Wangaratta,204021064,Benalla Region
2424,3673,WINTON NORTH,Wangaratta,204021064,Benalla Region
2425,3675,BOWEYA,Wangaratta,216021412,Moira
2426,3675,BOWEYA NORTH,Wangaratta,216021412,Moira
2427,3675,GLENROWAN,Wangaratta,204021067,Wangaratta Region
2428,3675,GLENROWAN WEST,Wangaratta,204021064,Benalla Region
2429,3675,GRETA,Wangaratta,204021067,Wangaratta Region
2430,3675,GRETA SOUTH,Wangaratta,204021067,Wangaratta Region
2431,3675,GRETA WEST,Wangaratta,204021067,Wangaratta Region
2432,3675,HANSONVILLE,Wangaratta,204021067,Wangaratta Region
2433,3675,MOUNT BRUNO,Wangaratta,204021064,Benalla Region
2434,3675,TAMINICK,Wangaratta,204021064,Benalla Region
2435,3676,WANGARATTA,Indigo,204021066,Wangaratta
2436,3677,APPIN PARK,Wangaratta,204021066,Wangaratta
2437,3677,WANGARATTA,Wangaratta,204021066,Wangaratta
2438,3677,WANGARATTA WEST,Wangaratta,204021066,Wangaratta
2439,3677,YARRUNGA,Wangaratta,204021066,Wangaratta
2440,3678,BOBINAWARRAH,Wellington,204021067,Wangaratta Region
2441,3678,BOORHAMAN,Wellington,204021067,Wangaratta Region
2442,3678,BOORHAMAN EAST,Wellington,204021067,Wangaratta Region
2443,3678,BOWSER,Wellington,204021067,Wangaratta Region
2444,3678,BYAWATHA,Wellington,204021067,Wangaratta Region
2445,3678,CARBOOR,Wellington,204021067,Wangaratta Region
2446,3678,CHESHUNT,Wellington,204021067,Wangaratta Region
2447,3678,CHESHUNT SOUTH,Wellington,204021067,Wangaratta Region
2448,3678,DOCKER,Wellington,204021067,Wangaratta Region
2449,3678,DOCKERS PLAINS,Wellington,204021067,Wangaratta Region
2450,3678,EAST WANGARATTA,Wellington,204021067,Wangaratta Region
2451,3678,EDI,Wellington,204021067,Wangaratta Region
2452,3678,EDI UPPER,Wellington,204021067,Wangaratta Region
2453,3678,EVERTON,Wellington,204021067,Wangaratta Region
2454,3678,EVERTON UPPER,Wellington,204021067,Wangaratta Region
2455,3678,KILLAWARRA,Wellington,204021067,Wangaratta Region
2456,3678,KING VALLEY,Wellington,204021067,Wangaratta Region
2457,3678,LACEBY,Wellington,204021067,Wangaratta Region
2458,3678,LONDRIGAN,Wellington,204021067,Wangaratta Region
2459,3678,MARKWOOD,Wellington,204021067,Wangaratta Region
2460,3678,MEADOW CREEK,Wellington,204021067,Wangaratta Region
2461,3678,MILAWA,Wellington,204021067,Wangaratta Region
2462,3678,NORTH WANGARATTA,Wellington,204021067,Wangaratta Region
2463,3678,OXLEY,Wellington,204021067,Wangaratta Region
2464,3678,OXLEY FLATS,Wellington,204021067,Wangaratta Region
2465,3678,PEECHELBA,Wellington,204021067,Wangaratta Region
2466,3678,PEECHELBA EAST,Wellington,204021067,Wangaratta Region
2467,3678,ROSE RIVER,Wellington,204021067,Wangaratta Region
2468,3678,TARRAWINGEE,Wellington,204021067,Wangaratta Region
2469,3678,WABONGA,Wellington,204021067,Wangaratta Region
2470,3678,WALDARA,Wellington,204021066,Wangaratta
2471,3678,WANGANDARY,Wellington,204021067,Wangaratta Region
2472,3678,WANGARATTA FORWARD,Wellington,204021066,Wangaratta
2473,3678,WANGARATTA SOUTH,Wellington,204021067,Wangaratta Region
2474,3678,WHITLANDS,Wellington,204021067,Wangaratta Region
2475,3682,BORALMA,Wangaratta,204021067,Wangaratta Region
2476,3682,LILLIPUT,Wangaratta,204021065,Rutherglen
2477,3682,NORONG,Wangaratta,204021065,Rutherglen
2478,3682,SPRINGHURST,Wangaratta,204021067,Wangaratta Region
2479,3683,CHILTERN,Wangaratta,204031070,Chiltern - Indigo Valley
2480,3683,CHILTERN VALLEY,Wangaratta,204031070,Chiltern - Indigo Valley
2481,3683,CORNISHTOWN,Wangaratta,204031070,Chiltern - Indigo Valley
2482,3683,INDIGO,Wangaratta,204031070,Chiltern - Indigo Valley
2483,3685,BOORHAMAN NORTH,Indigo,204021067,Wangaratta Region
2484,3685,BRIMIN,Indigo,204021065,Rutherglen
2485,3685,BROWNS PLAINS,Indigo,204031070,Chiltern - Indigo Valley
2486,3685,CARLYLE,Indigo,204021065,Rutherglen
2487,3685,DUGAYS BRIDGE,Indigo,204021065,Rutherglen
2488,3685,GOORAMADDA,Indigo,204021065,Rutherglen
2489,3685,GREAT SOUTHERN,Indigo,204021065,Rutherglen
2490,3685,LAKE MOODEMERE,Indigo,204021065,Rutherglen
2491,3685,NORONG CENTRAL,Indigo,204021065,Rutherglen
2492,3685,PRENTICE NORTH,Indigo,204021065,Rutherglen
2493,3685,RUTHERGLEN,Indigo,204021065,Rutherglen
2494,3687,CARLYLE,Indigo,204021065,Rutherglen
2495,3687,WAHGUNYAH,Indigo,204021065,Rutherglen
2496,3688,BARNAWARTHA,Wodonga,204031070,Chiltern - Indigo Valley
2497,3688,BARNAWARTHA NORTH,Wodonga,204031073,West Wodonga
2498,3688,INDIGO UPPER,Wodonga,204031070,Chiltern - Indigo Valley
2499,3688,INDIGO VALLEY,Wodonga,204031070,Chiltern - Indigo Valley
2500,3689,WODONGA,Alpine,204031074,Wodonga
2501,3690,WEST WODONGA,Wodonga,204031073,West Wodonga
2502,3690,WODONGA,Wodonga,204031074,Wodonga
2503,3690,WODONGA PLAZA,Wodonga,204031074,Wodonga
2504,3691,ALLANS FLAT,Wodonga,204031075,Yackandandah
2505,3691,BANDIANA,Wodonga,204031074,Wodonga
2506,3691,BARANDUDA,Wodonga,204031074,Wodonga
2507,3691,BARNAWARTHA NORTH,Wodonga,204031073,West Wodonga
2508,3691,BELLBRIDGE,Wodonga,204031072,Towong
2509,3691,BERRINGAMA,Wodonga,204031072,Towong
2510,3691,BETHANGA,Wodonga,204031072,Towong
2511,3691,BONEGILLA,Wodonga,204031074,Wodonga
2512,3691,BUNGIL,Wodonga,204031072,Towong
2513,3691,CASTLE CREEK,Wodonga,204031073,West Wodonga
2514,3691,CORAL BANK,Wodonga,204031069,Bright - Mount Beauty
2515,3691,DEDERANG,Wodonga,204031069,Bright - Mount Beauty
2516,3691,EBDEN,Wodonga,204031074,Wodonga
2517,3691,GATEWAY ISLAND,Wodonga,204031074,Wodonga
2518,3691,GLEN CREEK,Wodonga,204031069,Bright - Mount Beauty
2519,3691,GUNDOWRING,Wodonga,204031075,Yackandandah
2520,3691,HUME WEIR,Wodonga,204031074,Wodonga
2521,3691,HUON CREEK,Wodonga,204031073,West Wodonga
2522,3691,KANCOONA,Wodonga,204031069,Bright - Mount Beauty
2523,3691,KANCOONA SOUTH,Wodonga,204031069,Bright - Mount Beauty
2524,3691,KERGUNYAH,Wodonga,204031075,Yackandandah
